"X","Y","Prediction","Method"
93,3,0.376555636121162,"Random Forest"
93,6,0.581861998803023,"Random Forest"
73,40,0.142608009378826,"Random Forest"
55,30,0.251384597420368,"Random Forest"
71,22,0.15425215165302,"Random Forest"
93,16,0.222969027945823,"Random Forest"
39,90,0.537318917620067,"Random Forest"
84,19,0.266239626260345,"Random Forest"
70,88,0.172018823282067,"Random Forest"
46,38,0.389005609575045,"Random Forest"
57,65,0.176803502662633,"Random Forest"
57,12,0.53385142518498,"Random Forest"
88,36,0.208368183639374,"Random Forest"
67,51,0.188261542576652,"Random Forest"
64,78,0.171118118719687,"Random Forest"
62,49,0.173790022626876,"Random Forest"
71,49,0.180237745154511,"Random Forest"
34,39,0.63150182941223,"Random Forest"
68,13,0.192597974603976,"Random Forest"
68,93,0.189773810250146,"Random Forest"
65,25,0.22690853145043,"Random Forest"
28,90,0.582937010658422,"Random Forest"
84,28,0.167311780485937,"Random Forest"
87,23,0.162004439020925,"Random Forest"
80,15,0.340816908351105,"Random Forest"
64,76,0.162996383786954,"Random Forest"
46,91,0.587357980242585,"Random Forest"
75,39,0.169721476287564,"Random Forest"
80,18,0.261611919250299,"Random Forest"
38,68,0.180491946235646,"Random Forest"
67,17,0.343412440616205,"Random Forest"
56,90,0.443382601910545,"Random Forest"
73,77,0.183554024654379,"Random Forest"
62,38,0.276978704988844,"Random Forest"
42,59,0.331093597915895,"Random Forest"
62,21,0.297878221170834,"Random Forest"
59,26,0.314614360791563,"Random Forest"
38,97,0.6951310583823,"Random Forest"
63,19,0.424753955497988,"Random Forest"
64,9,0.47749203010929,"Random Forest"
62,44,0.195236273572523,"Random Forest"
44,87,0.239282643770062,"Random Forest"
83,40,0.208387066173408,"Random Forest"
17,88,0.578685330736257,"Random Forest"
54,44,0.191462422089274,"Random Forest"
8,87,0.691586478697139,"Random Forest"
49,29,0.44178665976315,"Random Forest"
10,90,0.744691299008726,"Random Forest"
24,82,0.741578314379072,"Random Forest"
73,39,0.145035347312188,"Random Forest"
96,2,0.574878500061852,"Random Forest"
64,82,0.172577749534444,"Random Forest"
75,44,0.201575556132161,"Random Forest"
92,17,0.534929184817846,"Random Forest"
36,86,0.244882695695853,"Random Forest"
38,89,0.32129410149638,"Random Forest"
9,88,0.693069318302118,"Random Forest"
12,91,0.762891992965033,"Random Forest"
73,52,0.160372642836229,"Random Forest"
47,42,0.349063705695296,"Random Forest"
30,98,0.863811566406645,"Random Forest"
30,99,0.82176782159174,"Random Forest"
35,94,0.470609313029819,"Random Forest"
97,1,0.457773840162287,"Random Forest"
69,83,0.158418870084588,"Random Forest"
88,23,0.0997255828358355,"Random Forest"
65,19,0.346959922410985,"Random Forest"
86,28,0.142191559745255,"Random Forest"
70,55,0.154964549801081,"Random Forest"
65,21,0.173218177035939,"Random Forest"
37,89,0.479362969803954,"Random Forest"
74,52,0.178194481397991,"Random Forest"
53,41,0.231285438757877,"Random Forest"
30,90,0.624757141909177,"Random Forest"
67,21,0.276362331868182,"Random Forest"
28,91,0.749621483089186,"Random Forest"
58,28,0.318577308371857,"Random Forest"
39,86,0.235885941859021,"Random Forest"
81,33,0.155557415317858,"Random Forest"
72,15,0.166316780466238,"Random Forest"
67,18,0.31141930441788,"Random Forest"
52,25,0.254169766225948,"Random Forest"
32,91,0.805522604560721,"Random Forest"
80,23,0.24264214127041,"Random Forest"
37,75,0.187766013721002,"Random Forest"
67,10,0.231633096718146,"Random Forest"
61,89,0.277816017224071,"Random Forest"
48,42,0.303776666273611,"Random Forest"
33,80,0.398137425325269,"Random Forest"
69,49,0.200024060905922,"Random Forest"
47,65,0.276983042700413,"Random Forest"
69,20,0.131102161510679,"Random Forest"
47,37,0.310755079246001,"Random Forest"
49,81,0.197548319703595,"Random Forest"
53,89,0.407108826027958,"Random Forest"
31,72,0.510186787189278,"Random Forest"
48,67,0.115509610913959,"Random Forest"
31,80,0.330375580430104,"Random Forest"
52,18,0.568412898777497,"Random Forest"
51,82,0.198660147518172,"Random Forest"
49,93,0.697300744306682,"Random Forest"
64,26,0.195035857347875,"Random Forest"
68,69,0.207610153795852,"Random Forest"
58,85,0.197041834379503,"Random Forest"
66,48,0.256712879384812,"Random Forest"
54,14,0.513922012404315,"Random Forest"
64,11,0.40386550950471,"Random Forest"
41,81,0.18631023647572,"Random Forest"
58,15,0.548231912453655,"Random Forest"
32,36,0.636354260549961,"Random Forest"
97,6,0.576885293117945,"Random Forest"
70,18,0.22153149780001,"Random Forest"
48,51,0.420039369159687,"Random Forest"
31,86,0.557115825484962,"Random Forest"
46,36,0.318447472751848,"Random Forest"
56,25,0.240638757441288,"Random Forest"
63,83,0.174772153158674,"Random Forest"
59,82,0.183658893766865,"Random Forest"
46,35,0.360011482381965,"Random Forest"
48,66,0.26261624306846,"Random Forest"
44,81,0.197539704388729,"Random Forest"
56,16,0.496753248923251,"Random Forest"
70,59,0.303018082288689,"Random Forest"
62,77,0.14151951839594,"Random Forest"
45,35,0.402056687475038,"Random Forest"
56,88,0.152431671643156,"Random Forest"
43,60,0.286220156445786,"Random Forest"
66,83,0.168021261357766,"Random Forest"
55,32,0.27727540000645,"Random Forest"
84,20,0.243386869499555,"Random Forest"
64,19,0.416796444378441,"Random Forest"
73,47,0.241353548705531,"Random Forest"
67,50,0.197855948266568,"Random Forest"
59,43,0.130786732448326,"Random Forest"
45,85,0.2253590450711,"Random Forest"
54,46,0.249217920363593,"Random Forest"
41,95,0.728717379809796,"Random Forest"
93,21,0.232906337221295,"Random Forest"
52,88,0.281843709270213,"Random Forest"
93,18,0.276886688974131,"Random Forest"
59,84,0.178074772672448,"Random Forest"
46,59,0.28387981055697,"Random Forest"
41,91,0.675551052847775,"Random Forest"
96,3,0.510408654973849,"Random Forest"
88,35,0.309852697418731,"Random Forest"
67,63,0.118173082996116,"Random Forest"
57,14,0.528821891343858,"Random Forest"
57,49,0.215457307338508,"Random Forest"
66,84,0.206180839993536,"Random Forest"
58,83,0.201869816098097,"Random Forest"
49,31,0.278143471687072,"Random Forest"
60,92,0.189730879770738,"Random Forest"
39,96,0.702197086049612,"Random Forest"
52,90,0.540253192147349,"Random Forest"
95,22,0.256718218293372,"Random Forest"
63,37,0.25954864368738,"Random Forest"
5,88,0.663690372685574,"Random Forest"
37,70,0.229859057475681,"Random Forest"
57,42,0.268937808388279,"Random Forest"
59,13,0.417106015023501,"Random Forest"
39,39,0.501501925488884,"Random Forest"
52,93,0.544309091235554,"Random Forest"
53,29,0.225852650634697,"Random Forest"
92,2,0.409794503508558,"Random Forest"
68,49,0.270019143588028,"Random Forest"
58,14,0.603919573226469,"Random Forest"
57,70,0.155984669338959,"Random Forest"
59,30,0.171927694810593,"Random Forest"
28,87,0.635905727245984,"Random Forest"
34,72,0.537039577235083,"Random Forest"
74,6,0.236607051737138,"Random Forest"
64,17,0.442602004432072,"Random Forest"
99,19,0.507089550845117,"Random Forest"
60,91,0.391562910916344,"Random Forest"
63,18,0.493516883948111,"Random Forest"
31,96,0.825793570992308,"Random Forest"
30,91,0.805446220082192,"Random Forest"
78,62,0.172061175687605,"Random Forest"
56,96,0.407552605243449,"Random Forest"
45,41,0.259404388924581,"Random Forest"
53,50,0.241891614981862,"Random Forest"
54,15,0.574308234145267,"Random Forest"
52,17,0.628692131182963,"Random Forest"
44,43,0.341442390394303,"Random Forest"
46,92,0.596886631557217,"Random Forest"
78,7,0.281143010007666,"Random Forest"
76,5,0.462840461406031,"Random Forest"
62,41,0.162824660751624,"Random Forest"
32,35,0.537049900629305,"Random Forest"
85,5,0.435063158631401,"Random Forest"
23,87,0.633730237614338,"Random Forest"
44,91,0.709989918042,"Random Forest"
61,26,0.318215273006212,"Random Forest"
45,91,0.651846933167281,"Random Forest"
61,18,0.518168075660725,"Random Forest"
56,15,0.554624536443452,"Random Forest"
91,1,0.502716317698118,"Random Forest"
60,15,0.501910746325946,"Random Forest"
56,10,0.498146090992142,"Random Forest"
36,87,0.442777126238351,"Random Forest"
64,23,0.320562305788397,"Random Forest"
68,95,0.152070306176826,"Random Forest"
81,20,0.290270585759721,"Random Forest"
41,97,0.702331289930153,"Random Forest"
67,47,0.216841094858009,"Random Forest"
61,95,0.217339352186077,"Random Forest"
44,44,0.34027237117689,"Random Forest"
23,83,0.755592484768213,"Random Forest"
80,14,0.17644560472428,"Random Forest"
1,92,0.787374736301574,"Random Forest"
56,30,0.277317582002293,"Random Forest"
55,11,0.532047048990131,"Random Forest"
82,24,0.255497186779014,"Random Forest"
74,73,0.167911741016185,"Random Forest"
71,84,0.198275423952596,"Random Forest"
38,93,0.504429189610873,"Random Forest"
82,43,0.169433350580152,"Random Forest"
74,78,0.284654920392977,"Random Forest"
63,58,0.315729806577687,"Random Forest"
58,100,0.474756013215533,"Random Forest"
55,98,0.357123061937651,"Random Forest"
44,59,0.28685477848909,"Random Forest"
60,16,0.475486270631905,"Random Forest"
73,43,0.232271823835642,"Random Forest"
80,19,0.182216223408676,"Random Forest"
98,3,0.495071767075238,"Random Forest"
37,97,0.745310382666729,"Random Forest"
97,5,0.459560764349211,"Random Forest"
34,36,0.479231958829152,"Random Forest"
42,93,0.725504866615309,"Random Forest"
87,38,0.250914554402043,"Random Forest"
73,79,0.24599271285733,"Random Forest"
52,45,0.243553161803403,"Random Forest"
43,94,0.716055866287716,"Random Forest"
12,85,0.747810810090924,"Random Forest"
79,58,0.370934642652501,"Random Forest"
51,24,0.285937933439586,"Random Forest"
37,98,0.74526176397938,"Random Forest"
74,4,0.292034119302849,"Random Forest"
63,11,0.568325374107704,"Random Forest"
32,86,0.45144337725567,"Random Forest"
96,21,0.345954815726666,"Random Forest"
91,8,0.289322289145839,"Random Forest"
27,99,0.809435191033268,"Random Forest"
56,11,0.550718183142488,"Random Forest"
96,30,0.261755980937588,"Random Forest"
72,27,0.196889842087807,"Random Forest"
40,94,0.738845243382265,"Random Forest"
69,7,0.401556024497262,"Random Forest"
54,49,0.293433626672241,"Random Forest"
82,8,0.409020594648257,"Random Forest"
92,8,0.524766508946479,"Random Forest"
24,89,0.661039989043584,"Random Forest"
55,49,0.225755202037873,"Random Forest"
67,7,0.255180866813085,"Random Forest"
44,90,0.589903362082535,"Random Forest"
57,100,0.503346596909373,"Random Forest"
12,83,0.758680856127948,"Random Forest"
48,24,0.418198559677075,"Random Forest"
62,53,0.26906737401022,"Random Forest"
62,46,0.257001580399672,"Random Forest"
88,13,0.372879829056638,"Random Forest"
11,94,0.793952733644205,"Random Forest"
85,19,0.330751967996608,"Random Forest"
23,78,0.627892690303421,"Random Forest"
97,24,0.347540366264141,"Random Forest"
56,70,0.163126181107523,"Random Forest"
27,95,0.765552705328262,"Random Forest"
